date,WILL5000IND_r2,WILLLRGCAP_r2,WILLLRGCAPVAL_r2,WILLLRGCAPGR_r2,WILLMIDCAP_r2,WILLMIDCAPVAL_r2,WILLMIDCAPGR_r2,WILLSMLCAP_r2,WILLSMLCAPVAL_r2,WILLSMLCAPGR_r2,WILL5000IND_sign,WILLLRGCAP_sign,WILLLRGCAPVAL_sign,WILLLRGCAPGR_sign,WILLMIDCAP_sign,WILLMIDCAPVAL_sign,WILLMIDCAPGR_sign,WILLSMLCAP_sign,WILLSMLCAPVAL_sign,WILLSMLCAPGR_sign,WILL5000IND_pch,WILLLRGCAP_pch,WILLLRGCAPVAL_pch,WILLLRGCAPGR_pch,WILLMIDCAP_pch,WILLMIDCAPVAL_pch,WILLMIDCAPGR_pch,WILLSMLCAP_pch,WILLSMLCAPVAL_pch,WILLSMLCAPGR_pch
1988-12-31,4.3662192025,4.0642156801,2.2436444944000002,6.4932722761,7.795375680399999,3.0241210000000005,15.279186499599998,10.8901320004,6.160522561600001,17.2890471601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.08955,2.01599,1.49788,2.54819,2.79202,1.739,3.90886,3.30002,2.48204,4.15801
1989-01-31,47.215450822499996,48.662622739599996,50.5666054404,46.74361182489999,40.069406401600006,35.3060567721,45.267329610000004,27.835859440900002,28.579609080099996,27.081720080100002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.87135,6.97586,7.11102,6.83693,6.33004,5.94189,6.7281,5.27597,5.34599,5.20401
1989-02-28,2.6948177281000003,4.695498948100001,3.3706389649000004,6.2802866025,0.09179082090000001,0.0012996025,0.41995584159999994,0.5520787204000001,0.6738439744000001,0.44089600000000007,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.64159,-2.16691,-1.83593,-2.50605,0.30297,-0.03605,0.64804,0.74302,0.82088,0.664
1989-03-31,4.952004596099999,5.253172320400001,8.8441406881,2.5311219025000002,1.8742157603999998,2.3808181401,1.4256121201000003,5.2121803204,5.4294592144,4.9955826064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.22531,2.29198,2.97391,1.59095,1.36902,1.54299,1.19399,2.28302,2.33012,2.23508
1989-04-30,23.990012161600003,25.9993930816,18.6974948836,34.952335202499995,26.833021603600002,16.917920659599996,39.0613750081,21.3177970944,13.0103047204,31.549116259599998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.89796,5.09896,4.32406,5.91205,5.18006,4.11314,6.24991,4.61712,3.60698,5.61686
1989-05-31,17.2262352025,16.5821612944,13.0038129664,20.7114189604,14.0173862404,9.290547841599999,19.624722800399997,16.095983520400004,11.1820684816,21.697057160099998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.15045,4.07212,3.60608,4.55098,3.74398,3.04804,4.42998,4.01198,3.34396,4.65801
1989-06-30,0.38771792889999995,0.1513287801,0.12182892160000001,0.18477102250000002,0.33635360160000005,0.0146627881,1.0609412003999998,2.8460702209,0.35519216039999996,7.584295681600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62267,-0.38901,-0.34904,-0.42985,-0.57996,-0.12109,-1.03002,-1.68703,-0.59598,-2.75396
1989-07-31,62.326919667599995,71.6555478016,49.8702903721,97.0207270081,28.3767159204,27.8785056001,28.8797685201,17.1311554404,11.8743646464,23.2524555264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.89474,8.46496,7.06189,9.84991,5.32698,5.28001,5.37399,4.13898,3.44592,4.82208
1989-08-31,4.8697014276,4.6481635216,11.1694318849,1.0020810815999999,12.208036000000002,19.202186920900004,6.875198643599999,8.4446616409,13.8608034601,4.4434110436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.20674,2.15596,3.34207,1.00104,3.494,4.38203,2.62206,2.90597,3.72301,2.10794
1989-09-30,0.012914049600000001,0.04079188090000001,0.8391476025000001,0.26101881000000005,0.3192249999999999,0.1196883216,0.6209124804,0.007581184899999999,0.1576169401,0.049301761599999994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.11364,-0.20197,-0.91605,0.5109,-0.565,-0.34596,-0.78798,0.08707,0.39701,-0.22204
1989-10-31,8.7492315681,5.831983502500001,9.1741140544,3.2941524004000002,20.07129601,23.0597802436,17.1978578209,33.6636681616,39.7150779601,28.047827840400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.95791,-2.41495,-3.02888,-1.81498,-4.4801,-4.80206,-4.14703,-5.80204,-6.30199,-5.29602
1989-11-30,3.09232225,3.6864,0.7206142321000001,8.8033263616,0.5793340996,0.0216354681,2.8767212881,0.5490958200999999,0.0812079009,3.1330062009,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.7585,1.92,0.84889,2.96704,0.76114,-0.14709,1.69609,0.74101,-0.28497,1.77003
1989-12-31,3.3978286224,4.8353811024999995,2.3931471204,7.958041000000001,0.7327017603999999,0.6069656464,0.8740006144000001,0.06251500089999999,0.0471150436,0.5027944464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.84332,2.19895,1.54698,2.821,0.85598,0.77908,0.93488,0.25003,-0.21706,0.70908
1990-01-31,54.0657266436,50.737129,37.4544,64.88318610009999,61.167728160399996,51.8552651236,71.21638344040001,67.8165426064,61.93721480040001,73.7903334169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.35294,-7.123,-6.12,-8.05501,-7.82098,-7.20106,-8.43898,-8.23508,-7.87002,-8.59013
1990-02-28,2.5195212899999997,2.0965012849,5.3275102595999995,0.38693376160000004,4.4561099025,6.0766687081,3.0589660201,8.39318841,6.4825233664,10.504988499600001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5873,1.44793,2.30814,0.62204,2.11095,2.46509,1.74899,2.8971,2.54608,3.24114
1990-03-31,6.370777921599999,5.4711549024999995,1.7396027236,11.095361140900001,8.3172829609,3.1649477408999998,16.0404255025,10.29062241,4.9369729249,17.347308300099996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.52404,2.33905,1.31894,3.33097,2.88397,1.77903,4.00505,3.2079,2.22193,4.16501
1990-04-30,8.589764488899998,7.235992400399999,11.8477770436,3.9165993215999997,20.4940006209,34.281493401599995,10.323561780899999,14.554148700099999,20.6473907236,9.7405785801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.93083,-2.68998,-3.44206,-1.97904,-4.52703,-5.85504,-3.21303,-3.81499,-4.54394,-3.12099
1990-05-31,84.24926798759999,90.00449718489999,65.46428099999999,116.4044630281,79.28175024090001,57.3665363649,103.55260416640002,49.3655191236,32.4790569216,68.3107209009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.17874,9.48707,8.091,10.78909,8.90403,7.57407,10.17608,7.02606,5.69904,8.26503
1990-06-30,0.19578855039999998,0.38456121689999995,2.0705483236,0.0153660816,0.24896108160000002,1.9129102864000003,0.10492416639999999,3.564089999999999e-5,0.6790089603999999,0.5865721744,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.44248,-0.62013,-1.43894,0.12396,-0.49896,-1.38308,0.32392,0.00597,-0.82402,0.76588
1990-07-31,1.0,0.38055327210000006,0.09300670090000002,0.8463816001,7.3547812809,12.9892484836,3.4933479025000005,16.434348444900003,17.8174319449,15.1862972416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.61689,-0.30497,-0.91999,-2.71197,-3.60406,-1.86905,-4.05393,-4.22107,-3.89696
1990-08-31,88.8798303121,79.2450698809,78.6600479025,79.83476110089998,112.5092975616,97.81091320359998,127.21426194490002,159.94635606010002,121.1734220944,200.3903541649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.42761,-8.90197,-8.86905,-8.93503,-10.60704,-9.88994,-11.27893,-12.64699,-11.00788,-14.15593
1990-09-30,29.727466244099997,24.0016707225,22.5145505025,25.491290232100003,46.2955046464,49.447898886400004,43.401744,80.2298195521,71.9623069636,88.7380956081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.45229,-4.89915,-4.74495,-5.04889,-6.80408,-7.03192,-6.588,-8.95711,-8.48306,-9.42009
1990-10-31,1.7177247843999996,0.5548164195999999,2.1814699204,0.0010246400999999999,16.102884865599997,13.683118864899999,18.5929990416,31.606209363600005,39.7899808849,24.540927054399997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31062,-0.74486,-1.47698,-0.03201,-4.01284,-3.69907,-4.31196,-5.62194,-6.30793,-4.95388
1990-11-30,45.872309868100004,45.87393538090001,50.80695841000001,41.3828457025,66.56911782009999,51.567335481600004,83.02836176010001,57.7455609025,43.8094400769,73.0850590404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.77291,6.77303,7.1279,6.43295,8.15899,7.18104,9.11199,7.59905,6.61887,8.54898
1990-12-31,9.6686793025,9.0901044004,8.7143630401,9.4491071236,19.970620322499997,18.4284752656,21.501305302499997,20.630036520899996,15.3508807204,26.3267505216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.10945,3.01498,2.95201,3.07394,4.46885,4.29284,4.63695,4.54203,3.91802,5.13096
1991-01-31,24.460146318399996,21.2695293721,20.930533500099997,21.5948878209,43.52133258490001,34.4355365124,53.07078790090001,62.1413736804,42.575625,83.6471209744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.94572,4.61189,4.57499,4.64703,6.59707,5.86818,7.28497,7.88298,6.525,9.14588
1991-02-28,59.307711322500005,52.286927140900005,43.9301188804,60.94987356159999,88.00297338010002,82.71738790810001,93.16013880249999,118.8285307225,119.2258712836,118.46406817439998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.70115,7.23097,6.62798,7.80704,9.38099,9.09491,9.65195,10.90085,10.91906,10.88412
1991-03-31,9.5789012004,6.4619165209,2.5314401025000004,11.826033209999999,18.2418681025,18.370396044899998,18.122134140100002,32.046921,28.238489720100006,35.7244094601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.09498,2.54203,1.59105,3.4389,4.27105,4.28607,4.25701,5.661,5.31399,5.97699
1991-04-30,0.0964475136,0.0858841636,0.4109194609,0.0009609999999999999,0.055243801599999996,1.9179757081000002,3.0067213200999996,0.0112423609,2.4933041604,1.46434201,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.31056,0.29306,0.64103,-0.031,-0.23504,1.38491,-1.73399,0.10603,1.57902,-1.2101
1991-05-31,16.1987735529,16.8422414449,16.063342568099998,17.5821714721,20.151480121600002,18.4810570816,21.8097406081,16.876485610000003,15.555293760400001,18.130478840100004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.02477,4.10393,4.00791,4.19311,4.48904,4.29896,4.67009,4.1081,3.94402,4.25799
1991-06-30,19.9298852041,20.629582320399997,17.2797344721,24.0107840064,12.830652360099998,5.8368144025,21.9968504064,17.431460009999995,8.3179751281,28.632023792099996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.46429,-4.54198,-4.15689,-4.90008,-3.58199,-2.41595,-4.69008,-4.1751,-2.88409,-5.35089
1991-07-31,21.83599441,23.1556327209,17.5221774025,29.529008083599997,24.244889688100002,17.397241,31.889173702500003,18.2240194816,14.561627040900001,22.126581132100004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.6729,4.81203,4.18595,5.43406,4.92391,4.171,5.64705,4.26896,3.81597,4.70389
1991-08-31,7.7160617284,6.5690202600999985,3.1649477408999998,11.115222602500001,9.746696680900001,9.6345056025,9.8597256004,15.3744762609,9.653449000000002,22.0717677636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.77778,2.56301,1.77903,3.33395,3.12197,3.10395,3.14002,3.92103,3.107,4.69806
1991-09-30,1.3416588900000002,1.8661745663999998,0.23618628009999998,4.901663160900001,0.45144961000000006,2.6403325081,0.056169,0.0136866601,0.26718561,0.5070152025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.1583,-1.36608,-0.48599,-2.21397,-0.6719,-1.62491,0.237,0.11699,-0.5169,0.71205
1991-10-31,3.4427689209,2.8768569768999996,3.0238775449000004,2.7358483216,3.0272172120999996,4.8838790025000005,1.6976265848999998,6.7292510464,3.0691185721,11.342817768100002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85547,1.69613,1.73893,1.65404,1.73989,2.20995,1.30293,2.59408,1.75189,3.36791
1991-11-30,14.7079153081,13.7575711744,24.2163394201,6.3306585664,16.2562982481,13.846064260899999,18.6790789249,26.5840266409,21.5482568401,31.583163612099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.83509,-3.70912,-4.92101,-2.51608,-4.03191,-3.72103,-4.32193,-5.15597,-4.64201,-5.61989
1991-12-31,120.27728241000001,127.28532912640001,66.7335412836,203.49165150250002,114.46838702010001,65.2547302416,173.47313364640002,86.97315688359998,52.781532708099995,125.25750642250001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.9671,11.28208,8.16906,14.26505,10.69899,8.07804,13.17092,9.32594,7.26509,11.19185
1992-01-31,0.032288496099999994,2.1128657449,0.47936236959999995,4.890953402499999,9.43042681,11.863271376100002,6.5987848161,47.324493318399995,52.520023584899995,42.41812692640001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.17969,-1.45357,-0.69236,-2.21155,3.0709,3.44431,2.56881,6.87928,7.24707,6.51292
1992-02-29,1.8228780195999996,1.1734955584,2.0122557316,0.5568890624999999,6.7525660449,12.1289206756,1.98021184,8.479278086399999,17.3589722881,2.7419385744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35014,1.08328,1.41854,0.74625,2.59857,3.48266,1.4072,2.91192,4.16641,1.65588
1992-03-31,6.183577422399999,5.330649792399999,1.6628618304,11.1620137216,5.7858529444,1.1884488256,17.466381318400003,12.2128581961,3.5100771904,26.250867073600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48668,-2.30882,-1.28952,-3.34096,-2.40538,-1.09016,-4.17928,-3.49469,-1.87352,-5.12356
1992-04-30,1.8662838544,4.735628822499999,22.380657872399997,0.18769689760000002,0.9647364841,0.6050661796,11.3702491204,8.668078105600001,0.4566515776,27.691064572899997,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.36612,2.17615,4.73082,-0.43324,-0.98221,0.77786,-3.37198,-2.94416,-0.67576,-5.26223
1992-05-31,0.3955529449,0.3991459684,0.062425022499999996,1.0859307263999998,0.015913822500000004,0.8151020089000001,0.9425885569,0.39693780089999997,2.4322585848999996,0.12459488040000001,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.62893,0.63178,0.24985,1.04208,0.12615,0.90283,-0.97087,0.63003,1.55957,-0.35298
1992-06-30,4.2171497449,2.9982654024999995,0.2612436544,9.229443999999999,7.951159248400001,4.801927168899999,13.76558404,12.040067214399999,4.602354996099999,23.771962922500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05357,-1.73155,-0.51112,-3.038,-2.81978,-2.19133,-3.7102,-3.46988,-2.14531,-4.87565
1992-07-31,16.0876396836,16.996490382399998,14.3864697025,20.101951590400002,14.2062655744,8.5178757316,24.829192752100003,12.1646093284,8.0132021776,17.604989388899998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.01094,4.12268,3.79295,4.48352,3.76912,2.91854,4.98289,3.48778,2.83076,4.19583
1992-08-31,4.424375696399999,4.0867048336,5.8233411855999995,2.5511756176,8.6344884025,6.9149013444000005,11.325042172900002,8.761540800099999,7.9693854601,9.6309674244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10342,-2.02156,-2.41316,-1.59724,-2.93845,-2.62962,-3.36527,-2.95999,-2.82301,-3.10338
1992-09-30,1.5709112896000001,1.2449650084,0.6454997648999999,2.1084782435999996,2.9942149444,1.5920635329000001,5.689846915599999,4.6290383104,2.4982331364,7.564865184900001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25336,1.11578,0.80343,1.45206,1.73038,1.26177,2.38534,2.15152,1.58058,2.75043
1992-10-31,1.3211893249,0.71334916,0.05067901439999999,3.9922038025000006,7.8708863601,2.6919949329,19.3526087056,10.1218149904,2.8092106449,21.257908996899996,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14943,0.8446,-0.22512,1.99805,2.80551,1.64073,4.39916,3.18148,1.67607,4.61063
1992-11-30,17.604737640000003,12.5180808481,7.609598102500001,18.9896364441,27.047280490000002,18.094133838400005,41.7608043076,55.4908786084,32.7472351504,81.7610191524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1958,3.53809,2.75855,4.35771,5.2007,4.25372,6.46226,7.44922,5.72252,9.04218
1992-12-31,3.1037278276,2.2721643169,5.13656896,0.5363365225,13.511505640000001,13.4490159441,13.5923467684,12.112140062499998,15.6487492225,9.3975354916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.76174,1.50737,2.2664,0.73235,3.6758,3.66729,3.68678,3.48025,3.95585,3.06554
1993-01-31,1.5291795599999998,0.5261181156,5.4894147025,0.9024050024999999,4.6135173681,4.130771704900001,5.2755199225,9.906126760000001,16.8399433225,5.483231056899999,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2366,0.72534,2.34295,-0.94995,2.14791,2.03243,2.29685,3.1474,4.10365,2.34163
1993-02-28,0.1657874089,0.78057225,13.3832320561,4.3212015625,0.7121334544,2.7981260176,16.3438275625,4.088200924899999,0.0431185225,15.2784047376,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.40717,0.8835,3.65831,-2.07875,-0.84388,1.67276,-4.04275,-2.02193,0.20765,-3.90876
1993-03-31,6.321151356100001,5.483793062500001,7.5169737241,3.5831082681,15.7976041444,13.98086881,18.375368222499997,13.197962409999999,13.7628386289,12.7171405321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.51419,2.34175,2.74171,1.89291,3.97462,3.7391,4.28665,3.6329,3.70983,3.56611
1993-04-30,7.2354006169,7.4620756223999996,1.0394006400999998,20.366356668099996,6.819201049599999,6.1585370896,7.6392537664,9.1442131236,6.9044919696,11.442726944099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68987,-2.73168,-1.01951,-4.51291,-2.61136,-2.48164,-2.76392,-3.02394,-2.62764,-3.38271
1993-05-31,9.5445777249,3.6448155396,0.014230104099999998,14.827967504099998,10.7326346449,6.328142736399999,17.3111748489,16.3155405625,14.2414154884,18.313692302499998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.08943,1.90914,0.11929,3.85071,3.27607,2.51558,4.16067,4.03925,3.77378,4.27945
1993-06-30,0.2239087761,0.26514260640000004,2.1542900625000003,0.24374956409999998,1.2368998656,2.1758315049,0.49609483559999995,0.8860833424000001,1.35280161,0.5577998596,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47319,0.51492,1.46775,-0.49371,1.11216,1.47507,0.70434,0.94132,1.1631,0.74686
1993-07-31,0.0,0.14055001,1.37663289,4.133576934399999,0.2218127409,1.1784622248999999,0.0493906176,1.4543877604000002,3.0085596304,0.5559790095999999,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.3749,1.1733,-2.03312,0.47097,1.08557,-0.22224,1.20598,1.73452,0.74564
1993-08-31,14.792869822500002,14.9301096025,14.769110163599999,15.104804520099998,26.7502046436,17.336980612900003,39.992976,20.062247228100002,13.4515831696,26.788181032899995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.84615,3.86395,3.84306,3.88649,5.17206,4.16377,6.324,4.47909,3.66764,5.17573
1993-09-30,0.05142009759999999,0.12911086239999997,0.00844561,0.7309053048999999,0.5326080400000001,0.0030459361000000004,2.6089679528999996,6.4162409809000005,1.3316467608999998,13.6540596196,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.22676,-0.35932,0.0919,-0.85493,0.7298,-0.05519,1.61523,2.53303,1.15397,3.69514
1993-10-31,2.7527123569,2.0886897529,0.5600726244,4.651009824400001,0.3935178361,0.10570951689999998,0.8633568889000001,4.1713160644,7.8189581376,1.9528665025000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65913,1.44523,0.74838,2.15662,0.62731,0.32513,0.92917,2.04238,2.79624,1.39745
1993-11-30,2.6635872025,1.9334624401,4.669921,0.37854486760000006,9.965133697599999,5.7046456336,15.3600502561,9.3031710121,4.9134485569,14.1489574801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63205,-1.39049,-2.161,-0.61526,-3.15676,-2.38844,-3.91919,-3.05011,-2.21663,-3.76151
1993-12-31,3.2759190025,2.5854710435999997,3.2070004561,2.0345313769,17.4731524081,11.7846650944,24.273555312400003,14.034389062499999,13.0434378649,14.916279865599998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.80995,1.60794,1.79081,1.42637,4.18009,3.43288,4.92682,3.74625,3.61157,3.86216
1994-01-31,9.6790054321,9.447385795599999,11.732885608900002,7.423063720900001,6.736827891600001,9.127226476899999,4.7955306169,9.048545286400001,14.0503526244,5.648893027599999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.11111,3.07366,3.42533,2.72453,2.59554,3.02113,2.18987,3.00808,3.74838,2.37674
1994-02-28,4.9595735401,7.028490276900001,12.182473315600001,3.2940798015999997,0.6564564484000001,1.4634708676000001,0.18583858809999998,0.09813182759999999,0.5212406809,0.0012752040999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.22701,-2.65113,-3.49034,-1.81496,-0.81022,-1.20974,-0.43109,-0.31326,-0.72197,0.03571
1994-03-31,20.752306920899997,18.4073605444,15.2075041024,21.822818820100004,20.399585228099998,12.5510775625,29.422054124100004,31.0403865321,24.6789374841,36.89213973209999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.55547,-4.29038,-3.89968,-4.67149,-4.51659,-3.54275,-5.42421,-5.57139,-4.96779,-6.07389
1994-04-30,1.0015405928999999,1.6573472644,3.6551704225000003,0.47819991040000004,0.8253359103999999,3.0432802499999996,0.0037773316000000003,0.00010241440000000001,0.1411129225,0.11402102890000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.00077,1.28738,1.91185,0.69152,0.90848,1.7445,0.06146,0.01012,0.37565,-0.33767
1994-05-31,0.9817837225,1.7318033603999998,0.9391160464000001,2.7203554225000004,1.0154995984,0.13957696,2.7356829201000004,0.8292834225,0.1799286724,1.8719986040999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99085,1.31598,0.96908,1.64935,-1.00772,-0.3736,-1.65399,-0.91065,-0.42418,-1.36821
1994-06-30,7.381980320399999,6.865133619600001,4.746515822500001,9.253398963599999,6.739631366400001,2.4745492249,13.436403424900002,7.5528780625000005,1.6436265616,17.080449122500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.71698,-2.62014,-2.17865,-3.04194,-2.59608,-1.57307,-3.66557,-2.74825,-1.28204,-4.13285
1994-07-31,8.690821920400001,10.5260664721,12.605695202500002,8.705332230400002,10.276191922499999,18.477532102499996,4.1582142889,5.976704772899999,5.42983204,6.525930068100001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.94802,3.24439,3.55045,2.95048,3.20565,4.29855,2.03917,2.44473,2.3302,2.55459
1994-08-31,19.7679830544,17.011995193599997,7.7153950756,29.440933402500004,29.7083862916,18.203107580100003,45.384608976100004,32.6422539556,21.0353401449,45.9947101636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.44612,4.12456,2.77766,5.42595,5.45054,4.26651,6.73681,5.71334,4.58643,6.78194
1994-09-30,3.7948988025,5.3205419569000005,7.602868728900001,3.54719556,3.5196761664,5.069342310400001,2.1925613329000004,0.19706496639999999,0.007439062499999999,0.6031386244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.94805,-2.30663,-2.75733,-1.8834,-1.87608,-2.25152,-1.48073,-0.44392,-0.08625,-0.77662
1994-10-31,2.6206429456,4.1339429040999995,1.8686616601,7.149313392400001,0.3043618561,0.9117003289,3.5582785955999996,0.0015460624,1.4226764176000002,1.0171529316,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.61884,2.03321,1.36699,2.67382,0.55169,-0.95483,1.88634,-0.03932,-1.19276,1.00854
1994-11-30,13.108454713599999,12.5848272001,19.4345195716,7.483124380899999,27.8349097744,26.619305172100002,28.896322780900004,20.563232008900002,21.147949716100005,20.053737859599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.62056,-3.54751,-4.40846,-2.73553,-5.27588,-5.15939,-5.37553,-4.53467,-4.59869,-4.47814
1994-12-31,1.8289046169000003,1.5713123904,1.5626000016000001,1.5793200241,2.9332385288999996,1.11281401,5.1707576449,6.643557800100001,5.4987436035999995,7.7436975625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35237,1.25352,1.25004,1.25671,1.71267,1.0549,2.27393,2.57751,2.34494,2.78275
1995-01-31,4.6213820676,7.369433208899999,6.012745368100001,8.745386707600002,0.9119868004000001,2.2046013441000003,0.2620518481,0.9083043024999999,0.1665374481,2.0236485025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.14974,2.71467,2.45209,2.95726,0.95498,1.48479,0.51191,-0.95305,-0.40809,-1.42255
1995-02-28,15.930395864099998,16.460952984100004,18.601968999999997,14.6154054601,30.107827443599994,26.1109758121,33.6962835225,20.0492599696,15.4309123684,24.572344702499997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.99129,4.05721,4.313,3.82301,5.48706,5.10989,5.80485,4.47764,3.92822,4.95705
1995-03-31,7.0319371684,6.9991993599999995,5.7535697956,8.2491307369,9.9328977225,4.1320725625,16.6809346929,5.667303972099999,2.2901979555999996,9.7707506724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.65178,2.6456,2.39866,2.87213,3.15165,2.03275,4.08423,2.38061,1.51334,3.12582
